"id","breath_id","R","C","time_step","u_in","u_out"
6177,253,50,20,0.5105562210083008,7.5178442747945935,0
6178,253,50,20,0.5425171852111816,7.617568337029484,0
6179,253,50,20,0.5744452476501465,6.865890976420916,0
6180,253,50,20,0.6063480377197266,7.350509402098377,0
6181,253,50,20,0.6382644176483154,7.288640285792225,0
6182,253,50,20,0.6702480316162109,6.175747085305461,0
6183,253,50,20,0.7022292613983154,5.986750286416294,0
6184,253,50,20,0.7342033386230469,6.896466821914061,0
6185,253,50,20,0.7661576271057129,6.81122070713087,0
6186,253,50,20,0.7979817390441895,6.1491803487846735,0
6187,253,50,20,0.8299179077148438,6.6801862240536245,0
6188,253,50,20,0.861875057220459,6.488094069632115,0
6189,253,50,20,0.8937387466430664,5.899366327281587,0
6190,253,50,20,0.9256095886230469,6.483053954731978,0
6191,253,50,20,0.9575533866882324,6.256112557472442,0
6192,253,50,20,0.9895017147064209,5.25136145312539,0
6193,253,50,20,1.0213823318481445,0.0,1
6194,253,50,20,1.0533535480499268,0.0,1
6195,253,50,20,1.0852973461151123,0.0,1
6196,253,50,20,1.1172397136688232,0.0,1
6197,253,50,20,1.149221658706665,0.0,1
6198,253,50,20,1.1811528205871582,0.0,1
6199,253,50,20,1.2130897045135498,0.0,1
6200,253,50,20,1.2449653148651123,0.0,1
6201,253,50,20,1.2767937183380127,0.0,1
6202,253,50,20,1.3086543083190918,0.0,1
6203,253,50,20,1.340519905090332,0.0,1
6204,253,50,20,1.372448444366455,0.0,1
6205,253,50,20,1.4043488502502441,0.0,1
6206,253,50,20,1.4363207817077637,0.0,1
6207,253,50,20,1.4682800769805908,0.0,1
6208,253,50,20,1.5001907348632812,0.08227919860236688,1
6209,253,50,20,1.532158374786377,0.8087166668237294,1
6210,253,50,20,1.564091682434082,1.4272327571960859,1
6211,253,50,20,1.5960378646850586,1.954669230631925,1
6212,253,50,20,1.627990961074829,2.404331639823682,1
6213,253,50,20,1.659925937652588,2.787398090843282,1
6214,253,50,20,1.6918375492095947,3.113711579355755,1
6215,253,50,20,1.723750114440918,3.3919081761136027,1
6216,253,50,20,1.7557032108306885,3.6293531364455704,1
6217,253,50,20,1.7876169681549072,3.8315080276064273,1
6218,253,50,20,1.819481611251831,4.0036027051497,1
6219,253,50,20,1.8513915538787842,4.1505438209947885,1
6220,253,50,20,1.8833425045013428,4.275963647172162,1
6221,253,50,20,1.915299654006958,4.382884714639715,1
6222,253,50,20,1.9472272396087646,4.473938604885566,1
6223,253,50,20,1.9791855812072754,4.551626666682442,1
6224,253,50,20,2.0111544132232666,4.617861901144672,1
6225,253,50,20,2.0434231758117676,4.674800693329701,1
6226,253,50,20,2.075394868850708,4.722844206229354,1
6227,253,50,20,2.10736083984375,4.7637832240697495,1
6228,253,50,20,2.139336109161377,4.798684449725772,1
6229,253,50,20,2.1712732315063477,4.828396262488223,1
6230,253,50,20,2.2032220363616943,4.853731504523639,1
6231,253,50,20,2.2352020740509033,4.875345768746762,1
6232,253,50,20,2.267185688018799,4.89376796781828,1
6233,253,50,20,2.2990753650665283,4.909425084904396,1
6234,253,50,20,2.330970048904419,4.92277649495393,1
6235,253,50,20,2.3629097938537598,4.934174641248237,1
6236,253,50,20,2.3948986530303955,4.943904204703507,1
6237,253,50,20,2.4268505573272705,4.952186819790775,1
6238,253,50,20,2.4587466716766357,4.959235126525313,1
6239,253,50,20,2.490715265274048,4.965257010927385,1
6240,253,50,20,2.522683620452881,4.970389292894625,1
6241,260,50,50,0.0,1.4356915935595147,0
6242,260,50,50,0.03170657157897949,66.140181173994,0
6243,260,50,50,0.06351852416992188,51.95712003068644,0
6244,260,50,50,0.09526371955871582,0.0,0
6245,260,50,50,0.12702035903930664,0.0,0
6246,260,50,50,0.15874576568603516,30.93847363236538,0
6247,260,50,50,0.1904447078704834,46.40936172561722,0
6248,260,50,50,0.22225618362426758,10.353770857428543,0
6249,260,50,50,0.25397157669067383,0.0,0
6250,260,50,50,0.28569579124450684,3.5762036912674953,0
6251,260,50,50,0.3174011707305908,32.53365368102172,0
6252,260,50,50,0.34917140007019043,27.061966080455242,0
6253,260,50,50,0.3808417320251465,0.0,0
6254,260,50,50,0.41253066062927246,1.2449043788606495,0
6255,260,50,50,0.44420599937438965,33.4518938863309,0
6256,260,50,50,0.47592592239379883,35.39502539440655,0
6257,260,50,50,0.5077440738677979,0.0,0
6258,260,50,50,0.5394515991210938,0.0,0
6259,260,50,50,0.571213960647583,24.149263014820086,0
6260,260,50,50,0.6028852462768555,38.182237364287346,0
6261,260,50,50,0.634540319442749,5.045981456843915,0
6262,260,50,50,0.666273832321167,0.0,0
6263,260,50,50,0.6980423927307129,8.957084228080607,0
6264,260,50,50,0.7297899723052979,29.691733624495207,0
6265,260,50,50,0.7615153789520264,12.772931032023969,0
6266,260,50,50,0.7933223247528076,0.0,0
6267,260,50,50,0.8250458240509033,1.670907612246963,0
6268,260,50,50,0.8567440509796143,27.701946883776625,0
6269,260,50,50,0.8883757591247559,24.00561163937301,0
6270,260,50,50,0.9200422763824463,0.0,0
6271,260,50,50,0.9517459869384766,0.0,0
6272,260,50,50,0.9834482669830322,26.796203077327085,0
6273,260,50,50,1.015207290649414,0.0,1
6274,260,50,50,1.046879768371582,0.0,1
6275,260,50,50,1.0786046981811523,0.0,1
6276,260,50,50,1.1102516651153564,0.0,1
6277,260,50,50,1.142162799835205,0.0,1
6278,260,50,50,1.1739888191223145,0.0,1
6279,260,50,50,1.2056865692138672,0.0,1
6280,260,50,50,1.2375667095184326,0.0,1
6281,260,50,50,1.2693588733673096,0.0,1
6282,260,50,50,1.301095962524414,0.0,1
6283,260,50,50,1.3328466415405273,0.0,1
6284,260,50,50,1.364544153213501,0.0,1
6285,260,50,50,1.3963510990142822,0.0,1
6286,260,50,50,1.4281415939331055,0.0,1
6287,260,50,50,1.4598021507263184,0.0,1
6288,260,50,50,1.4916296005249023,0.0,1
6289,260,50,50,1.5232822895050049,0.5889112945295988,1
6290,260,50,50,1.5550365447998047,1.2364966918324283,1
6291,260,50,50,1.5866904258728027,1.7873991293881264,1
6292,260,50,50,1.618391513824463,2.258307557709866,1
6293,260,50,50,1.650146722793579,2.660822517116348,1
6294,260,50,50,1.681851863861084,3.003743534830172,1
6295,260,50,50,1.7136945724487305,3.2975640856276565,1
6296,260,50,50,1.7453758716583252,3.5469662382448055,1
6297,260,50,50,1.7771520614624023,3.760419927325656,1
6298,260,50,50,1.8088321685791016,3.942008673265371,1
6299,260,50,50,1.8405871391296387,4.097334040595367,1
6300,260,50,50,1.8723235130310059,4.229784233112193,1
6301,260,50,50,1.9040639400482178,4.342813031435321,1
6302,260,50,50,1.9357960224151611,4.4392315106402025,1
6303,260,50,50,1.967472791671753,4.5213717025827975,1
6304,260,50,50,1.9991717338562012,4.591525459416108,1
6305,260,50,50,2.0309619903564453,4.651555729230506,1
6306,260,50,50,2.0627176761627197,4.702712442734877,1
6307,260,50,50,2.094533920288086,4.746435391598839,1
6308,260,50,50,2.126277446746826,4.783649230423991,1
6309,260,50,50,2.158027172088623,4.815407185419781,1
6310,260,50,50,2.189791202545166,4.842514680442775,1
6311,260,50,50,2.2215733528137207,4.865653606126381,1
6312,260,50,50,2.2533392906188965,4.885383496398971,1
6313,260,50,50,2.285100221633911,4.90221343950786,1
6314,260,50,50,2.3168811798095703,4.9165804780227464,1
6315,260,50,50,2.348708391189575,4.928853132167289,1
6316,260,50,50,2.380467176437378,4.939299473289584,1
6317,260,50,50,2.4123284816741943,4.948238540403157,1
6318,260,50,50,2.4439587593078613,4.95581017933128,1
6319,260,50,50,2.4756956100463867,4.962294340322622,1
6320,260,50,50,2.5073962211608887,4.967821222491178,1
6321,261,20,50,0.0,0.0,0
6322,261,20,50,0.032607316970825195,0.5704321833579273,0
6323,261,20,50,0.06429767608642578,2.653842366664302,0
6324,261,20,50,0.09602141380310059,4.514350554692749,0
6325,261,20,50,0.12772464752197266,6.111888046752515,0
6326,261,20,50,0.1607818603515625,7.465083943244354,0
6327,261,20,50,0.19249415397644043,8.518084132576256,0
6328,261,20,50,0.22414207458496094,9.322253576529251,0
6329,261,20,50,0.25581979751586914,9.911676209033889,0
6330,261,20,50,0.288743257522583,10.382195522629072,0
6331,261,20,50,0.32045578956604004,10.674203112804173,0
6332,261,20,50,0.35224413871765137,14.414997524171518,0
6333,261,20,50,0.38399791717529297,21.6605532642997,0
6334,261,20,50,0.41675257682800293,28.773746892780935,0
6335,261,20,50,0.4485511779785156,32.493489546779074,0
6336,261,20,50,0.48041725158691406,23.911508901235944,0
6337,261,20,50,0.5122063159942627,15.358996320895187,0
6338,261,20,50,0.5449049472808838,7.349182078239485,0
6339,261,20,50,0.5766794681549072,6.602552662183257,0
6340,261,20,50,0.608487606048584,7.0037171361022015,0
6341,261,20,50,0.6403946876525879,7.145829446013072,0
6342,261,20,50,0.673198938369751,7.040549522658753,0
6343,261,20,50,0.7049891948699951,6.911001788908293,0
6344,261,20,50,0.7367665767669678,6.94048220426042,0
6345,261,20,50,0.7685022354125977,7.136000875814702,0
6346,261,20,50,0.8012006282806396,7.100688349569764,0
6347,261,20,50,0.8329296112060547,6.8167660005463935,0
6348,261,20,50,0.8646824359893799,6.717516543740784,0
6349,261,20,50,0.8964312076568604,6.808894100544504,0
6350,261,20,50,0.9291520118713379,6.828195242259527,0
6351,261,20,50,0.9608614444732666,6.829013951696448,0
6352,261,20,50,0.9926590919494629,0.0,1
6353,261,20,50,1.0243511199951172,0.0,1
6354,261,20,50,1.0571062564849854,0.0,1
6355,261,20,50,1.088815689086914,0.0,1
6356,261,20,50,1.120520830154419,0.0,1
6357,261,20,50,1.1522161960601807,0.0,1
6358,261,20,50,1.1847002506256104,0.0,1
6359,261,20,50,1.2163987159729004,0.0,1
6360,261,20,50,1.2481465339660645,0.0,1
6361,261,20,50,1.2799098491668701,0.0,1
6362,261,20,50,1.3126306533813477,0.0,1
6363,261,20,50,1.3443820476531982,0.0,1
6364,261,20,50,1.376265525817871,0.0,1
6365,261,20,50,1.4079196453094482,0.0,1
6366,261,20,50,1.4406626224517822,0.0,1
6367,261,20,50,1.4723734855651855,0.0,1
6368,261,20,50,1.5041210651397705,0.6093244568136524,1
6369,261,20,50,1.5358471870422363,1.2533860402695485,1
6370,261,20,50,1.5686979293823242,1.8208979703230481,1
6371,261,20,50,1.6003363132476807,2.286045335441698,1
6372,261,20,50,1.6320395469665527,2.6838862151854483,1
6373,261,20,50,1.6638209819793701,3.024179977740063,1
6374,261,20,50,1.6966087818145752,3.3229362202834833,1
6375,261,20,50,1.7282872200012207,3.568600949170185,1
6376,261,20,50,1.7599878311157227,3.778414912320805,1
6377,261,20,50,1.7918598651885986,3.958367600729246,1
6378,261,20,50,1.8246941566467285,4.116074379872361,1
6379,261,20,50,1.8564610481262207,4.2458898374050555,1
6380,261,20,50,1.8882277011871338,4.356639515472812,1
6381,261,20,50,1.9199824333190918,4.451091623693053,1
6382,261,20,50,1.9529459476470947,4.5344991307935665,1
6383,261,20,50,1.984708309173584,4.6028547207918695,1
6384,261,20,50,2.0163958072662354,4.661045911561781,1
6385,261,20,50,2.048097610473633,4.710731405324108,1
6386,261,20,50,2.0807950496673584,4.754359655021416,1
6387,261,20,50,2.1124818325042725,4.790351034396697,1
6388,261,20,50,2.144212245941162,4.821107964095839,1
6389,261,20,50,2.175964832305908,4.84736956519503,1
6390,261,20,50,2.2086241245269775,4.870364964948914,1
6391,261,20,50,2.2403478622436523,4.889379614331613,1
6392,261,20,50,2.2720556259155273,4.905597687221219,1
6393,261,20,50,2.3039228916168213,4.919502249163084,1
6394,261,20,50,2.3366193771362305,4.931642805554703,1
6395,261,20,50,2.368365526199341,4.941675860094936,1
6396,261,20,50,2.4001595973968506,4.950248246201225,1
6397,261,20,50,2.431913137435913,4.957552075658006,1
6398,261,20,50,2.4644935131073,4.963933078740596,1
6399,261,20,50,2.4961812496185303,4.969217773734422,1
6400,261,20,50,2.5280086994171143,4.9737464765914305,1
6401,265,50,10,0.0,0.0,0
6402,265,50,10,0.03258156776428223,0.8033313365675296,0
6403,265,50,10,0.0642237663269043,2.17688230706477,0
6404,265,50,10,0.09586095809936523,3.464306633127312,0
6405,265,50,10,0.12747430801391602,6.163009298811295,0
6406,265,50,10,0.1601243019104004,10.22356648681615,0
6407,265,50,10,0.19174933433532715,14.034894560659904,0
6408,265,50,10,0.2233753204345703,17.710906155482874,0
6409,265,50,10,0.2550692558288574,21.25031788298699,0
6410,265,50,10,0.2875936031341553,24.729296675442463,0
6411,265,50,10,0.31942319869995117,27.98529365112799,0
6412,265,50,10,0.3510606288909912,28.27080521133567,0
6413,265,50,10,0.3828279972076416,25.48299268652101,0
6414,265,50,10,0.4155597686767578,22.53538145816286,0
6415,265,50,10,0.44736552238464355,19.58571195630484,0
6416,265,50,10,0.479050874710083,16.57971018559509,0
6417,265,50,10,0.51072096824646,13.511705238708137,0
6418,265,50,10,0.5433180332183838,10.314450415159206,0
6419,265,50,10,0.5749707221984863,8.505108957518527,0
6420,265,50,10,0.6065936088562012,8.21955605633392,0
6421,265,50,10,0.6382639408111572,7.921295835217098,0
6422,265,50,10,0.670881986618042,7.594174364585506,0
6423,265,50,10,0.7025439739227295,7.266244221851722,0
6424,265,50,10,0.734210729598999,6.928488571288295,0
6425,265,50,10,0.7659256458282471,6.58942944057355,0
6426,265,50,10,0.7985529899597168,6.2361439548430555,0
6427,265,50,10,0.8302233219146729,5.884333888534328,0
6428,265,50,10,0.8618729114532471,5.53275834245655,0
6429,265,50,10,0.8935768604278564,5.184810732783448,0
6430,265,50,10,0.926210880279541,4.827062781392099,0
6431,265,50,10,0.9578578472137451,4.488232147930398,0
6432,265,50,10,0.9895353317260742,4.160904620582699,0
6433,265,50,10,1.0212070941925049,0.0,1
6434,265,50,10,1.053734540939331,0.0,1
6435,265,50,10,1.0853652954101562,0.0,1
6436,265,50,10,1.1171083450317383,0.0,1
6437,265,50,10,1.1488893032073975,0.0,1
6438,265,50,10,1.1816627979278564,0.0,1
6439,265,50,10,1.2134079933166504,0.0,1
6440,265,50,10,1.245192050933838,0.0,1
6441,265,50,10,1.2767908573150635,0.0,1
6442,265,50,10,1.309277057647705,0.0,1
6443,265,50,10,1.3409175872802734,0.0,1
6444,265,50,10,1.3725330829620361,0.0,1
6445,265,50,10,1.4041352272033691,0.0,1
6446,265,50,10,1.4367396831512451,0.0,1
6447,265,50,10,1.4683945178985596,0.0,1
6448,265,50,10,1.50003981590271,0.16800504269923133,1
6449,265,50,10,1.5316312313079834,0.8740250639233005,1
6450,265,50,10,1.5640666484832764,1.4917222269164532,1
6451,265,50,10,1.5957398414611816,2.0055538510698283,1
6452,265,50,10,1.627371072769165,2.4435920396117776,1
6453,265,50,10,1.6589908599853516,2.817427566245214,1
6454,265,50,10,1.6917145252227783,3.146851896533915,1
6455,265,50,10,1.7233357429504395,3.417857752120522,1
6456,265,50,10,1.7550029754638672,3.6495422362666274,1
6457,265,50,10,1.7866103649139404,3.8469545355250965,1
6458,265,50,10,1.8192403316497803,4.020529502204235,1
6459,265,50,10,1.8509435653686523,4.164110900086405,1
6460,265,50,10,1.8826005458831787,4.28647958705101,1
6461,265,50,10,1.9142382144927979,4.3908754861455,1
6462,265,50,10,1.946643590927124,4.481989340161231,1
6463,265,50,10,1.9783122539520264,4.557848534384924,1
6464,265,50,10,2.009983777999878,4.622604056051174,1
6465,265,50,10,2.0416860580444336,4.6779253067367,1
6466,265,50,10,2.0745437145233154,4.726720466678245,1
6467,265,50,10,2.1061434745788574,4.7666600501138,1
6468,265,50,10,2.1378273963928223,4.800846318891137,1
6469,265,50,10,2.1694819927215576,4.829999086270557,1
6470,265,50,10,2.2022056579589844,4.855657999710348,1
6471,265,50,10,2.233872652053833,4.876794891510306,1
6472,265,50,10,2.265453815460205,4.894791436590504,1
6473,265,50,10,2.2971854209899902,4.910226783770179,1
6474,265,50,10,2.329935312271118,4.92378660656072,1
6475,265,50,10,2.361567735671997,4.934935759503608,1
6476,265,50,10,2.393328905105591,4.944489663314584,1
6477,265,50,10,2.425144672393799,4.952653617689603,1
6478,265,50,10,2.4580423831939697,4.959834763430383,1
6479,265,50,10,2.489706516265869,4.965715916992963,1
6480,265,50,10,2.521517038345337,4.970757340532806,1
6481,266,50,50,0.0,0.0,0
6482,266,50,50,0.031714439392089844,2.477837172463601,0
6483,266,50,50,0.06346464157104492,5.198529671652488,0
6484,266,50,50,0.09512519836425781,7.540653981502164,0
6485,266,50,50,0.12784409523010254,9.441074915268755,0
6486,266,50,50,0.1595597267150879,10.779166781061962,0
6487,266,50,50,0.19133901596069336,13.08801170820811,0
6488,266,50,50,0.223128080368042,15.569533616237223,0
6489,266,50,50,0.25583958625793457,17.70193055673888,0
6490,266,50,50,0.28757476806640625,19.36152450285684,0
6491,266,50,50,0.3195075988769531,20.653017135943152,0
6492,266,50,50,0.3513031005859375,19.113438476800184,0
6493,266,50,50,0.3839538097381592,15.991568915892415,0
6494,266,50,50,0.4157371520996094,13.285724621703547,0
6495,266,50,50,0.4475419521331787,10.916693564264545,0
6496,266,50,50,0.4792172908782959,8.907883566579256,0
6497,266,50,50,0.5119175910949707,8.351292309879835,0
6498,266,50,50,0.5436768531799316,8.90804704566062,0
6499,266,50,50,0.5753967761993408,9.523205642752337,0
6500,266,50,50,0.6071381568908691,9.808275174282544,0
6501,266,50,50,0.6398346424102783,10.006227055494024,0
6502,266,50,50,0.6715390682220459,10.253798985186286,0
6503,266,50,50,0.7032175064086914,10.235104921226688,0
6504,266,50,50,0.7350444793701172,10.023915811772095,0
6505,266,50,50,0.7676939964294434,9.674033163532135,0
6506,266,50,50,0.7995200157165527,9.412284466707375,0
6507,266,50,50,0.8313148021697998,9.5110893206445,0
6508,266,50,50,0.8630719184875488,9.671059704564701,0
6509,266,50,50,0.8957431316375732,9.704805675178042,0
6510,266,50,50,0.9274270534515381,9.928295024749554,0
6511,266,50,50,0.9591317176818848,10.239203661518975,0
6512,266,50,50,0.9909036159515381,10.456549846376385,0
6513,266,50,50,1.023608922958374,0.0,1
6514,266,50,50,1.0553197860717773,0.0,1
6515,266,50,50,1.0870285034179688,0.0,1
6516,266,50,50,1.1187553405761719,0.0,1
6517,266,50,50,1.151423454284668,0.0,1
6518,266,50,50,1.1832067966461182,0.0,1
6519,266,50,50,1.215026617050171,0.0,1
6520,266,50,50,1.246753215789795,0.0,1
6521,266,50,50,1.279341459274292,0.0,1
6522,266,50,50,1.311086893081665,0.0,1
6523,266,50,50,1.342900037765503,0.0,1
6524,266,50,50,1.3746957778930664,0.0,1
6525,266,50,50,1.407547950744629,0.0,1
6526,266,50,50,1.4393956661224365,0.0,1
6527,266,50,50,1.4712107181549072,0.0,1
6528,266,50,50,1.5029335021972656,0.1397554708526827,1
6529,266,50,50,1.53554368019104,0.87098920507377,1
6530,266,50,50,1.5672311782836914,1.4759870923397571,1
6531,266,50,50,1.5988965034484863,1.992004996457315,1
6532,266,50,50,1.6305692195892334,2.43255776423453,1
6533,266,50,50,1.663099765777588,2.8179660784220673,1
6534,266,50,50,1.6948089599609375,3.1378877485295487,1
6535,266,50,50,1.726611614227295,3.4116461092152504,1
6536,266,50,50,1.7583844661712646,3.6449559928360706,1
6537,266,50,50,1.7908365726470947,3.8479149369084586,1
6538,266,50,50,1.8226394653320312,4.017289849417228,1
6539,266,50,50,1.8542990684509277,4.161163175895127,1
6540,266,50,50,1.8860814571380615,4.284412233843387,1
6541,266,50,50,1.919283151626587,4.393869212875109,1
6542,266,50,50,1.951159954071045,4.483171152229811,1
6543,266,50,50,1.9830834865570068,4.559419088977477,1
6544,266,50,50,2.014819383621216,4.624065613885154,1
6545,266,50,50,2.047661066055298,4.680995180449974,1
6546,266,50,50,2.0794835090637207,4.727920583546505,1
6547,266,50,50,2.111391544342041,4.768042580184348,1
6548,266,50,50,2.143320083618164,4.802268287763308,1
6549,266,50,50,2.1762709617614746,4.832303343297942,1
6550,266,50,50,2.20806884765625,4.856953850356778,1
6551,266,50,50,2.2398462295532227,4.8779683553485516,1
6552,266,50,50,2.2716593742370605,4.895914292526691,1
6553,266,50,50,2.3046231269836426,4.911730387742412,1
6554,266,50,50,2.3365132808685303,4.924740274567053,1
6555,266,50,50,2.3684241771698,4.935839314007414,1
6556,266,50,50,2.400237798690796,4.945274895782071,1
6557,266,50,50,2.433073043823242,4.953560688917959,1
6558,266,50,50,2.465014696121216,4.960415482853895,1
6559,266,50,50,2.4969561100006104,4.9662584170800015,1
6560,266,50,50,2.5289103984832764,4.971240747290555,1
6561,268,50,50,0.0,0.0,0
6562,268,50,50,0.03426074981689453,0.95086489594431,0
6563,268,50,50,0.06928539276123047,2.650830963161857,0
6564,268,50,50,0.10359716415405273,4.073815204704752,0
6565,268,50,50,0.13789677619934082,5.314716830217948,0
6566,268,50,50,0.17289018630981445,4.73287286899371,0
6567,268,50,50,0.2071537971496582,4.084976139151644,0
6568,268,50,50,0.24124813079833984,3.5397425667926257,0
6569,268,50,50,0.2762289047241211,2.9543679280821555,0
6570,268,50,50,0.31024646759033203,5.216871325358291,0
6571,268,50,50,0.3444030284881592,7.61096656386756,0
6572,268,50,50,0.37953901290893555,9.7075760895809,0
6573,268,50,50,0.4135768413543701,11.371581594808735,0
6574,268,50,50,0.447493314743042,11.420390607644602,0
6575,268,50,50,0.48300981521606445,10.844360899232866,0
6576,268,50,50,0.5174546241760254,10.32171729886095,0
6577,268,50,50,0.5517375469207764,10.114591993192638,0
6578,268,50,50,0.586707353591919,9.907936381389716,0
6579,268,50,50,0.6207790374755859,9.656643462209052,0
6580,268,50,50,0.6551058292388916,9.60039073557662,0
6581,268,50,50,0.6902096271514893,9.666549228222452,0
6582,268,50,50,0.7243149280548096,9.726721512356178,0
6583,268,50,50,0.7585773468017578,9.819362347460824,0
6584,268,50,50,0.7936112880706787,9.917093315558839,0
6585,268,50,50,0.8279047012329102,9.997593636783469,0
6586,268,50,50,0.8621253967285156,10.054764126311243,0
6587,268,50,50,0.8971562385559082,9.925336527809533,0
6588,268,50,50,0.9314925670623779,9.634958244397883,0
6589,268,50,50,0.9655041694641113,9.473107960132536,0
6590,268,50,50,1.0004925727844238,0.0,1
6591,268,50,50,1.0345568656921387,0.0,1
6592,268,50,50,1.068488359451294,0.0,1
6593,268,50,50,1.1034860610961914,0.0,1
6594,268,50,50,1.1375226974487305,0.0,1
6595,268,50,50,1.1715600490570068,0.0,1
6596,268,50,50,1.2065622806549072,0.0,1
6597,268,50,50,1.2408323287963867,0.0,1
6598,268,50,50,1.2747068405151367,0.0,1
6599,268,50,50,1.3098249435424805,0.0,1
6600,268,50,50,1.3438482284545898,0.0,1
6601,268,50,50,1.378117322921753,0.0,1
6602,268,50,50,1.413196086883545,0.0,1
6603,268,50,50,1.4474141597747803,0.0,1
6604,268,50,50,1.481457233428955,0.12433095905155622,1
6605,268,50,50,1.5166130065917969,0.9102719827727646,1
6606,268,50,50,1.5509412288665771,1.555298143068275,1
6607,268,50,50,1.585089921951294,2.0959860763667786,1
6608,268,50,50,1.620138168334961,2.5627931264037516,1
6609,268,50,50,1.6545076370239258,2.9476092847456448,1
6610,268,50,50,1.6884880065917969,3.2683002018952347,1
6611,268,50,50,1.7236285209655762,3.547333407906171,1
6612,268,50,50,1.7577126026153564,3.7749514348021904,1
6613,268,50,50,1.7918939590454102,3.9674063890310274,1
6614,268,50,50,1.8270494937896729,4.133855883168874,1
6615,268,50,50,1.861055612564087,4.269287038208476,1
6616,268,50,50,1.8951613903045654,4.383849144523041,1
6617,268,50,50,1.9301769733428955,4.482808137189944,1
6618,268,50,50,1.9643580913543701,4.564058385119625,1
6619,268,50,50,1.9987034797668457,4.6328459989253306,1
6620,268,50,50,2.0337159633636475,4.691809233341077,1
6621,268,50,50,2.0678703784942627,4.740190963057995,1
6622,268,50,50,2.102184534072876,4.7811522877741774,1
6623,268,50,50,2.13722825050354,4.816326903541786,1
6624,268,50,50,2.171614170074463,4.845340190111667,1
6625,268,50,50,2.2059404850006104,4.869731675832436,1
6626,268,50,50,2.241013526916504,4.8906852707709705,1
6627,268,50,50,2.275235891342163,4.907877489818698,1
6628,268,50,50,2.30928111076355,4.92229704974198,1
6629,268,50,50,2.3441264629364014,4.934721256302076,1
6630,268,50,50,2.378173351287842,4.944939530656895,1
6631,268,50,50,2.4123988151550293,4.953599756616428,1
6632,268,50,50,2.4474937915802,4.961067482673443,1
6633,268,50,50,2.4815733432769775,4.967167067085296,1
6634,268,50,50,2.515711784362793,4.972319177123213,1
6635,268,50,50,2.5509793758392334,4.976794208036038,1
6636,268,50,50,2.58500599861145,4.9804246956965255,1
6637,268,50,50,2.6190738677978516,4.983490607830746,1
6638,268,50,50,2.654369354248047,4.986161535339663,1
6639,268,50,50,2.6883950233459473,4.988326472591102,1
6640,268,50,50,2.722799062728882,4.990171331555079,1
6641,269,5,20,0.0,1.494126436186522,0
6642,269,5,20,0.03173041343688965,7.9439261982722,0
6643,269,5,20,0.06345605850219727,7.027406935376056,0
6644,269,5,20,0.09526658058166504,8.15202204885543,0
6645,269,5,20,0.12691330909729004,7.053218680655878,0
6646,269,5,20,0.15862607955932617,7.861954369354031,0
6647,269,5,20,0.1904153823852539,6.968992907390946,0
6648,269,5,20,0.22222137451171875,7.535588042891608,0
6649,269,5,20,0.2538573741912842,6.592192049090714,0
6650,269,5,20,0.285510778427124,7.242881268291944,0
6651,269,5,20,0.31713342666625977,6.26038963218147,0
6652,269,5,20,0.34879374504089355,7.00591742661539,0
6653,269,5,20,0.3804359436035156,5.862084138913007,0
6654,269,5,20,0.4120492935180664,6.44314115641885,0
6655,269,5,20,0.4437103271484375,5.461127651924883,0
6656,269,5,20,0.4753594398498535,6.081695187920502,0
6657,269,5,20,0.5069770812988281,5.077236991270468,0
6658,269,5,20,0.5386240482330322,5.610929359550549,0
6659,269,5,20,0.5702869892120361,4.650060315338965,0
6660,269,5,20,0.6019515991210938,5.165244978045334,0
6661,269,5,20,0.6336061954498291,4.186964176967387,0
6662,269,5,20,0.6652648448944092,4.817334681196053,0
6663,269,5,20,0.6969418525695801,3.8283485229504537,0
6664,269,5,20,0.7286455631256104,4.382872763232635,0
6665,269,5,20,0.7603280544281006,3.44785160165488,0
6666,269,5,20,0.7919950485229492,3.9936502728449623,0
6667,269,5,20,0.8236327171325684,3.0504796418365743,0
6668,269,5,20,0.8552558422088623,3.5885824894059155,0
6669,269,5,20,0.8869016170501709,2.703907019506367,0
6670,269,5,20,0.9185731410980225,3.1716980531283374,0
6671,269,5,20,0.9502012729644775,2.543613917177605,0
6672,269,5,20,0.9818894863128662,2.883082537919615,0
6673,269,5,20,1.0135748386383057,0.0,1
6674,269,5,20,1.0452001094818115,0.0,1
6675,269,5,20,1.0768218040466309,0.0,1
6676,269,5,20,1.1085083484649658,0.0,1
6677,269,5,20,1.1403019428253174,0.0,1
6678,269,5,20,1.172034740447998,0.0,1
6679,269,5,20,1.203794240951538,0.0,1
6680,269,5,20,1.2355587482452393,0.0,1
6681,269,5,20,1.267317295074463,0.0,1
6682,269,5,20,1.2989709377288818,0.0,1
6683,269,5,20,1.3307361602783203,0.0,1
6684,269,5,20,1.3623435497283936,0.0,1
6685,269,5,20,1.3939414024353027,0.0,1
6686,269,5,20,1.4255168437957764,0.0,1
6687,269,5,20,1.4571447372436523,0.0,1
6688,269,5,20,1.4887590408325195,0.0,1
6689,269,5,20,1.5204689502716064,0.7155425275484539,1
6690,269,5,20,1.5520923137664795,1.3421442477236996,1
6691,269,5,20,1.583751916885376,1.877671304754931,1
6692,269,5,20,1.6153924465179443,2.3345405295298303,1
6693,269,5,20,1.6470181941986084,2.724390989422123,1
6694,269,5,20,1.678621530532837,3.057004155160631,1
6695,269,5,20,1.7102501392364502,3.341210717544356,1
